movie_code,week,sales,audience,screens
1000280,8,115650900,16277,1333
1000281,8,53025960,7185,633
1000282,8,72398334,8550,1102
1000283,8,157318000,22978,1133
1000284,8,102949640,13226,1055
1000285,8,80006570,9837,2226
1000286,8,61903910,8591,618
1000287,8,231427500,34060,1405
1000288,8,117967182,12580,1635
1000289,8,490861100,60574,1083
1000290,8,173504420,19268,749
1000291,8,167225470,18031,2769
1000292,8,85138000,11707,
1000293,8,25954998,3097,335
1000294,8,108324200,15051,951
1000295,8,113825610,17069,1504
1000296,8,118797823,12990,2125
1000297,8,126054650,13439,2873
1000298,8,139568600,18854,2058
1000299,8,135653600,19310,1860
1000300,8,134361200,17607,1277
1000301,8,81648200,11184,904
1000302,8,75214750,10320,797
1000303,8,131358252,14695,2063
1000304,8,102108480,12883,2293
1000305,8,288902686,28800,1768
1000306,8,115750882,12702,1367
1000307,8,100549400,11667,386
1000308,8,117816010,13901,2805
1000309,8,62205800,8513,901
1000310,8,187786400,22671,718
1000311,8,111038173,14259,1297
1000312,8,342661500,35600,1845
1000313,8,106868680,12018,2431
1000314,8,103706400,14844,876
1000315,8,130349000,17700,1370
1000316,8,95332370,11481,1449
1000317,8,201194800,30115,1137
1000318,8,32290144,4274,328
1000319,8,43569400,7058,784
1000320,8,88122097,9390,1465
1000321,8,121731000,17973,664
1000322,8,45120200,6047,600
1000323,8,85728400,11916,1350
1000324,8,149835040,21001,1148
1000325,8,38038000,5181,367
1000326,8,67192100,10820,
1000327,8,81321500,10794,959
1000328,8,162301900,22731,2104
1000329,8,103658400,14339,1068
1000330,8,40714900,6311,348
1000331,8,45264000,7569,595
1000332,8,99761100,13261,1328
1000333,8,121745300,16263,902
1000334,8,123454389,13839,1063
1000335,8,95466150,9533,1444
1000336,8,37443550,5491,464
1000337,8,,,
1000338,8,104193640,16877,1671
1000339,8,83293500,9587,2242
1000340,8,33251921,3598,872
1000341,8,58168900,8311,780
1000342,8,51848100,7233,710
1000343,8,40988480,4884,220
1000344,8,190484800,25407,1481
1000345,8,52712000,7970,596
1000346,8,102365951,13307,1727
1000347,8,142128500,19557,1849
1000348,8,111344600,15096,1812
1000349,8,82449330,10167,2388
1000350,8,37799000,5091,542
1000351,8,120363800,15965,1368
1000352,8,167154300,17918,945
1000353,8,68028400,8161,310
1000354,8,34396400,4722,831
1000355,8,41740700,4970,163
1000356,8,69805520,7853,975
1000357,8,23393300,3274,335
1000358,8,85455500,11102,906
1000359,8,64180000,8989,688
1000360,8,49718700,6715,439
1000361,8,23655100,3515,537
1000362,8,80120805,8729,1552
1000363,8,83941210,10363,1323
1000364,8,73322933,8287,1267
1000365,8,48015900,6432,731
1000366,8,55874300,7785,729
1000367,8,67638780,7421,1868
1000368,8,34418660,4610,344
1000369,8,45368100,6415,532
1000370,8,33120839,3686,334
1000371,8,79526850,10172,1106
1000372,8,179838200,20305,858
1000373,8,77446800,10038,1042
1000374,8,54206615,6009,1028
1000375,8,51673220,8176,749
1000376,8,108190300,15531,1681
1000377,8,74333845,8119,1107
1000378,8,38850000,4152,643
1000379,8,13480199,1507,278
1000380,8,91210810,10319,1643
1000381,8,9538500,1352,270
1000382,8,18363687,2039,270
1000383,8,29209100,3988,202
1000384,8,19065500,2482,356
1000385,8,26577630,3484,386
1000386,8,17320900,2277,327
1000387,8,27125600,3517,309
1000388,8,55576700,6655,366
1000389,8,8631800,1259,158
1000390,8,60073050,6825,2060
1000391,8,42193500,5420,786
1000392,8,28616300,3194,523
1000393,8,83200995,8505,1389
1000394,8,41295000,5737,672
1000395,8,22599878,2519,515
1000396,8,75097250,9043,1041
1000397,8,26619000,4322,279
1000398,8,25615300,3409,324
1000399,8,137181600,12475,518
1000400,8,57899500,1644,58
1000401,8,28640180,3641,826
1000402,8,21307900,2906,164
1000403,8,45503370,8695,1168
1000404,8,3000,1,1
1000405,8,25526600,3551,684
1000406,8,62645980,10389,762
1000407,8,62010610,7226,458
1000408,8,49548318,4927,311
1000409,8,10170020,1281,161
1000410,8,15070100,1721,282
1000411,8,28272210,4465,474
1000412,8,30425270,3393,869
1000413,8,56123000,8004,492
1000414,8,8540900,1044,159
1000415,8,48302500,5028,679
1000416,8,34788350,5196,367
1000417,8,75688480,7518,1234
1000418,8,13072520,1702,310
1000419,8,39893500,5101,403
1000420,8,6342380,814,98
1000421,8,35936600,5862,214
1000422,8,57610400,8035,1372
1000423,8,44924071,5190,738
1000424,8,236000,31,4
1000425,8,5617600,720,127
1000426,8,45663070,5116,1344
1000427,8,42155171,4827,238
1000428,8,16758500,2584,168
1000429,8,9121500,1186,95
1000430,8,3593000,546,120
1000431,8,71710800,9417,362
1000432,8,18073900,2424,389
1000433,8,17901500,2467,340
1000434,8,61868600,9012,192
1000435,8,18412330,2390,153
1000436,8,25852110,2885,172
1000437,8,27820440,3375,592
1000438,8,32575334,4397,546
1000439,8,7481500,1029,150
1000440,8,40459000,5279,909
1000441,8,125848500,5034,148
1000442,8,14727700,1702,219
1000443,8,13264300,1755,163
1000444,8,16135700,2188,242
1000445,8,37073157,4032,396
1000446,8,6560000,844,119
1000447,8,21925220,2358,641
1000448,8,17430200,2627,173
1000449,8,99405800,11178,1979
1000450,8,11563540,1366,210
1000451,8,1624980,204,56
1000452,8,23381300,2322,527
1000453,8,13788800,1932,220
1000454,8,36798820,4060,859
1000455,8,18870680,2319,749
1000456,8,17868500,2295,341
1000457,8,10350500,1195,377
1000458,8,32586700,4509,275
1000459,8,11845340,1663,181
1000460,8,4509256,480,108
1000461,8,13891640,1992,171
1000462,8,21799260,3198,495
1000463,8,3732000,536,38
1000464,8,3997500,564,90
1000465,8,5212100,782,124
1000466,8,3898650,525,95
1000467,8,7397500,1116,170
1000468,8,14486620,1641,455
1000469,8,1315500,218,33
1000470,8,15935100,2310,74
1000471,8,20544100,2017,32
1000472,8,19276980,2603,551
1000473,8,300000,30,1
1000474,8,16689309,1847,392
1000475,8,782000,106,46
1000476,8,8510659,936,75
1000477,8,7993000,1110,180
1000478,8,6255500,778,62
1000479,8,9913480,1387,193
1000480,8,5650060,568,68
1000481,8,4739200,645,56
1000482,8,,,
1000483,8,5907000,1089,35
1000484,8,2660000,361,63
1000485,8,7553000,1152,94
1000486,8,3858000,619,38
1000487,8,38560600,5405,113
1000488,8,2864000,179,10
1000489,8,2865500,386,68
1000490,8,3349100,450,99
1000491,8,17680200,2146,93
1000492,8,2773000,418,63
1000493,8,3531500,443,47
1000494,8,3371000,511,74
1000495,8,5951500,1030,117
1000496,8,1923000,269,31
1000497,8,8469147,1023,
1000498,8,3699100,517,111
1000499,8,4394800,711,52
1000500,8,9626300,1326,264
1000501,8,1213000,179,
1000502,8,7131500,1072,28
1000503,8,,,
1000504,8,1573000,265,30
1000505,8,2949500,377,46
1000506,8,29594200,4487,689
1000507,8,6005800,795,153
1000508,8,17460239,1785,102
1000509,8,6913800,854,126
1000510,8,4133000,848,19
1000511,8,4643000,741,66
1000512,8,3119500,521,58
1000513,8,5373200,578,41
1000514,8,11696000,1151,121
1000515,8,3950500,579,53
1000516,8,1098000,201,17
1000517,8,,,
1000518,8,8658300,1269,163
1000519,8,6709630,945,
1000520,8,321000,50,15
1000521,8,3180554,302,11
1000522,8,8310400,914,137
1000523,8,1329500,260,18
1000524,8,4842450,654,69
1000525,8,1530000,170,1
1000526,8,1165400,148,30
1000527,8,1240500,139,36
1000528,8,2380074,343,75
1000529,8,5394000,310,67
1000530,8,3926000,607,25
1000531,8,9791500,1007,29
1000532,8,2726000,261,73
1000533,8,,,
1000534,8,5205500,933,106
1000535,8,503500,62,12
1000536,8,4556000,1139,177
1000537,8,,,
1000538,8,1704000,221,30
1000539,8,,,
1000540,8,3677000,435,93
1000541,8,769500,96,16
1000542,8,5690598,942,62
1000543,8,1916200,340,30
1000544,8,5063500,658,124
1000545,8,1281000,162,
1000546,8,1987000,296,29
1000547,8,523000,87,21
1000548,8,,,
1000549,8,5575778,700,44
1000550,8,,,
1000551,8,772000,84,36
1000552,8,535640,79,24
1000553,8,1604500,238,21
1000554,8,2155000,280,56
1000555,8,3224000,324,106
1000556,8,2453000,346,65
1000557,8,81000,10,3
1000558,8,4694500,313,12
1000559,8,750800,121,26
1000560,8,16000,2,2
1000561,8,102000,12,5
1000562,8,1076999,190,9
1000563,8,1081400,111,30
1000564,8,1047000,158,22
1000565,8,2168000,220,45
1000566,8,,,
1000567,8,1849500,199,20
1000568,8,,,
1000569,8,726000,140,22
1000570,8,331000,31,9
1000571,8,,,
1000572,8,592500,135,5
1000573,8,985000,190,5
1000574,8,2635000,155,5
1000575,8,,,
1000576,8,325600,33,
1000577,8,5280000,880,5
1000578,8,2234000,597,13
1000579,8,23000,3,2
1000580,8,,,
1000581,8,1490000,200,3
1000582,8,189000,28,3
1000583,8,2421000,478,24
1000584,8,,,
1000585,8,429000,71,9
1000586,8,6800000,680,11
1000587,8,103000,14,5
1000588,8,635500,99,17
1000589,8,57000,8,6
1000590,8,500000,56,6
1000591,8,622500,85,23
1000592,8,672000,96,19
1000593,8,,,
1000594,8,207000,20,6
1000595,8,1319000,147,4
1000596,8,677670,79,37
1000597,8,293000,45,6
1000598,8,347500,67,3
1000599,8,93000,11,4
1000600,8,804500,101,40
1000601,8,72500,12,3
1000602,8,,,
1000603,8,710000,113,5
1000604,8,1096000,137,5
1000605,8,135000,24,9
1000606,8,168500,21,10
1000607,8,,,
1000608,8,75000,14,7
1000609,8,,,
1000610,8,779570,129,12
1000611,8,3119600,615,10
1000612,8,185500,25,5
1000613,8,2128000,306,4
1000614,8,,,
1000615,8,,,
1000616,8,663900,65,14
1000617,8,66000,5,2
1000618,8,521000,147,13
1000619,8,,,
1000620,8,143500,19,12
1000621,8,1023500,133,13
1000622,8,,,
1000623,8,56000,10,2
1000624,8,,,
1000625,8,,,
1000626,8,150000,30,1
1000627,8,,,
1000628,8,3222500,619,27
1000629,8,,,
1000630,8,,,
1000631,8,230000,35,11
1000632,8,402000,43,17
1000633,8,,,
1000634,8,60000,9,4
1000635,8,,,
1000636,8,870000,174,5
1000637,8,,,
1000638,8,,,
1000639,8,213400,30,8
1000640,8,,,
1000641,8,448880,76,15
1000642,8,84000,11,2
1000643,8,,,
1000644,8,112500,18,7
1000645,8,83000,11,7
1000646,8,686000,113,13
1000647,8,42000,4,2
1000648,8,520000,104,2
1000649,8,,,
1000650,8,200000,40,2
1000651,8,,,
1000652,8,104000,19,3
1000653,8,32000,4,2
1000654,8,,,
1000655,8,,,
1000656,8,270000,54,1
1000657,8,99000,15,5
1000658,8,,,
1000659,8,101500,12,3
1000660,8,165000,11,5
1000662,8,409000,49,4
1000663,8,28000,3,1
1000664,8,,,
1000665,8,1330000,290,4
1000666,8,1060000,212,4
1000667,8,,,
1000668,8,,,
1000669,8,360500,39,21
1000670,8,40000,8,1
1000671,8,26000,7,7
1000672,8,,,
1000673,8,,,
1000674,8,,,
1000675,8,45000,5,1
1000676,8,,,
1000677,8,,,
1000678,8,101000,16,4
1000679,8,297000,26,2
1000680,8,125000,25,5
1000681,8,,,
1000682,8,18000,3,1
1000683,8,,,
1000684,8,,,
1000685,8,172000,65,2
1000686,8,4000,2,3
1000687,8,8000,2,2
1000688,8,,,
1000001,9,2831862480,350685,7878
1000002,9,4892511700,652776,6776
1000003,9,2420006200,240641,12660
1000004,9,2205728552,241470,7700
1000005,9,2803729600,377807,6547
1000006,9,8368185017,851600,9700
1000007,9,4328169000,543227,3622
1000008,9,2348529508,250557,13777
1000009,9,3079775800,406788,4814
1000010,9,1854905561,191942,11225
1000011,9,2577443500,325130,6526
1000012,9,2517463500,335000,4676
1000013,9,2625161400,355182,6303
1000014,9,2269970500,299267,5563
1000015,9,4519273774,519720,7877
1000016,9,2239913070,277731,6439
1000017,9,2327036500,312671,8173
1000018,9,2034431528,209334,6037
1000019,9,3756184840,386734,12296
1000020,9,1269826524,128665,9484
1000021,9,2162760670,248788,6237
1000022,9,2077121600,281635,3796
1000023,9,1830307900,238425,4491
1000024,9,3054836000,405341,3423
1000025,9,6540636060,760862,6569
1000026,9,2849230562,374902,5382
1000027,9,1240939300,163429,
1000028,9,1769010700,233247,5560
1000029,9,1519688160,202170,3780
1000030,9,2034010295,247340,4909
1000031,9,2453406666,297299,5503
1000032,9,1332961800,177691,4819
1000033,9,2371501801,280280,5707
1000034,9,1945025240,263094,3584
1000035,9,1462878500,199203,4628
1000036,9,1684396825,180214,4711
1000037,9,884132400,118066,3937
1000038,9,1282889100,163516,5794
1000039,9,1215438400,167113,3846
1000040,9,1138807406,121997,5940
1000041,9,1082967909,108003,5852
1000042,9,1370107850,169783,6073
1000043,9,1348073900,183554,3270
1000044,9,1087120600,147050,3371
1000045,9,1642336400,212532,4860
1000046,9,1777483300,299941,6466
1000047,9,1152587012,127355,7606
1000048,9,1297051700,160322,4337
1000049,9,1947364180,248137,5813
1000050,9,945073180,118078,7262
1000051,9,4160776610,479598,5213
1000052,9,830923970,102196,4948
1000053,9,1157994580,138804,7544
1000054,9,767601016,80235,4004
1000055,9,1160974100,159809,4590
1000056,9,1195700446,146049,3689
1000057,9,806209300,106905,2721
1000058,9,870866710,92346,6313
1000059,9,777882220,93497,8830
1000060,9,784952401,83226,4672
1000061,9,796821052,84832,3342
1000062,9,999494600,134480,2989
1000063,9,898433200,124399,
1000064,9,839905690,91615,4973
1000065,9,407708900,57962,4235
1000066,9,852869550,108907,4044
1000067,9,1133412770,158312,5448
1000068,9,655782400,90096,3969
1000069,9,948626570,114460,4690
1000070,9,722941410,89657,
1000071,9,1079990936,130509,3303
1000072,9,765035800,121355,2693
1000073,9,756427000,98162,3115
1000074,9,702926000,96453,3444
1000075,9,1469000,170,31
1000076,9,597387200,73342,2530
1000077,9,1397842500,176875,2097
1000078,9,821960100,101536,4716
1000079,9,3290065760,340484,6323
1000080,9,928975874,119762,4219
1000081,9,601582020,75050,4010
1000082,9,531915429,57662,4789
1000083,9,934868387,111341,3611
1000084,9,719737710,90529,3403
1000085,9,806791800,98606,3731
1000086,9,618857300,81943,3740
1000087,9,726691800,100341,
1000088,9,908219006,114215,3113
1000089,9,498222700,66124,3210
1000090,9,556800700,67553,3340
1000091,9,600953900,78273,4758
1000092,9,474180100,50814,4608
1000093,9,532477600,71206,3491
1000094,9,395476687,41284,3557
1000095,9,626521300,83417,3996
1000096,9,451182289,50920,2606
1000097,9,566095920,69730,2799
1000098,9,474274400,64302,3217
1000099,9,603150480,74620,4751
1000100,9,339769100,45189,3024
1000101,9,599461310,77606,3142
1000102,9,763363690,91801,3218
1000103,9,848706180,106839,3798
1000104,9,1299883700,160371,1886
1000105,9,467119657,47653,4706
1000106,9,1978435030,231673,2943
1000107,9,342604220,33710,1390
1000108,9,296397430,37778,2856
1000109,9,577787600,76857,2954
1000110,9,211883421,22897,3921
1000111,9,714595680,81750,4438
1000112,9,405622100,56290,3182
1000113,9,583646000,75646,2563
1000114,9,355871586,36617,3702
1000115,9,638850928,80548,2746
1000116,9,505686500,62393,3284
1000117,9,612381960,81060,2727
1000118,9,1310299936,134504,3649
1000119,9,460122100,63269,2710
1000120,9,370120408,40882,3369
1000121,9,585181830,68227,3413
1000122,9,619988700,75564,3022
1000123,9,256167950,31836,1850
1000124,9,351017789,38132,3279
1000125,9,484029300,66696,2865
1000126,9,,,
1000127,9,393086726,39114,1969
1000128,9,368804680,44470,5783
1000129,9,444271690,46616,4448
1000130,9,501774930,59787,2868
1000131,9,496103840,61925,2415
1000132,9,423764200,56568,1927
1000133,9,294032010,35488,3639
1000134,9,359383840,45954,3773
1000135,9,486686800,59584,2293
1000136,9,707386000,92394,1518
1000137,9,374086560,39866,4541
1000138,9,287866850,35509,2681
1000139,9,366538300,43432,4968
1000140,9,305837930,34615,3901
1000141,9,393134062,40428,
1000142,9,384640592,40751,4517
1000143,9,613012210,70771,3324
1000144,9,354043419,44199,2041
1000145,9,704957338,93923,2064
1000146,9,355173785,37292,2813
1000147,9,502428687,66295,2228
1000148,9,354507468,41687,2657
1000149,9,244531010,30093,1724
1000150,9,387119230,48096,3601
1000151,9,492799050,65151,3168
1000152,9,630301700,86504,2163
1000153,9,298865340,31410,2253
1000154,9,369596800,39999,5714
1000155,9,598087651,76403,2957
1000156,9,229582500,31948,1823
1000157,9,297356550,39085,1435
1000158,9,334950700,43274,2238
1000159,9,265183900,35210,2390
1000160,9,324065930,40725,2513
1000161,9,239305639,25342,2304
1000162,9,440770700,59311,2350
1000163,9,609443500,83398,1607
1000164,9,480532472,60262,3039
1000165,9,221546500,29117,1642
1000166,9,252970300,33505,2591
1000167,9,384176900,52549,1892
1000168,9,242498400,29371,4589
1000169,9,838173389,92529,1799
1000170,9,224512300,30612,1972
1000171,9,377695900,46037,3172
1000172,9,225236107,24418,2992
1000173,9,381599756,42656,2528
1000174,9,298371100,39473,3076
1000175,9,371615500,51614,2607
1000176,9,263029500,35640,1565
1000177,9,247526700,33911,2596
1000178,9,436418174,53457,1647
1000179,9,330550600,41188,3134
1000180,9,231316090,28931,1618
1000181,9,132629460,17674,1769
1000182,9,429764117,51695,1711
1000183,9,254624830,32524,2526
1000184,9,181845660,19547,2136
1000185,9,443873220,52939,2536
1000186,9,304661800,41070,2718
1000187,9,364532712,42063,2650
1000188,9,194818620,24948,2011
1000189,9,115864652,13508,2270
1000190,9,175946400,22102,2405
1000191,9,217245200,29017,1757
1000192,9,201811416,21705,2652
1000193,9,238921710,30188,1689
1000194,9,302700090,32117,3012
1000195,9,367430025,44572,
1000196,9,328837600,43580,1781
1000197,9,307372800,37664,1534
1000198,9,232126100,31963,1812
1000199,9,279573700,38021,1390
1000200,9,204677234,21715,2439
1000201,9,328311449,45675,1954
1000202,9,342768951,40145,2302
1000203,9,381449366,50798,2808
1000204,9,389876700,50736,1884
1000205,9,213121890,21043,2521
1000206,9,197320593,21232,2982
1000207,9,516714140,53208,3007
1000208,9,164205600,21834,1942
1000209,9,283074460,37166,1915
1000210,9,242343850,25609,3328
1000211,9,72811890,9819,497
1000212,9,210037160,24751,2413
1000213,9,300234600,39563,2109
1000214,9,928987900,108964,1662
1000215,9,170543500,22610,1368
1000216,9,123357300,15130,1333
1000217,9,290404710,32487,2217
1000218,9,162016069,16953,2465
1000219,9,168517900,23312,999
1000220,9,235826475,30551,816
1000221,9,30314800,3648,215
1000222,9,247851018,25504,4041
1000223,9,212088190,23192,3698
1000224,9,372320533,50281,2315
1000225,9,123971100,16063,631
1000226,9,38337600,4966,332
1000227,9,247599736,29906,2096
1000228,9,135395499,13777,1815
1000229,9,452595080,45463,2175
1000230,9,218031227,21896,1894
1000231,9,149880200,15543,1975
1000232,9,146277280,15878,3006
1000233,9,139858400,14840,2282
1000234,9,173208800,22937,978
1000235,9,155254790,17287,2051
1000236,9,103000,14,7
1000237,9,80778000,11744,298
1000238,9,140423900,18316,1494
1000239,9,183981900,23462,1201
1000240,9,160464700,20053,2077
1000241,9,72813000,10589,930
1000242,9,101018500,13997,711
1000243,9,230484800,28439,491
1000244,9,183503410,18660,2131
1000245,9,21007650,2784,543
1000246,9,302281330,37693,902
1000247,9,154002000,20976,1166
1000248,9,161324100,17785,2502
1000249,9,274925000,31840,1597
1000250,9,110202320,15950,819
1000251,9,112098311,12360,1622
1000252,9,185082198,26007,1100
1000253,9,199209500,25842,1128
1000254,9,221495931,25207,2586
1000255,9,107299870,12851,2327
1000256,9,102625800,14592,616
1000257,9,125689500,14476,2079
1000258,9,253308661,30291,2100
1000259,9,107750000,14266,1041
1000260,9,102861760,10752,1557
1000261,9,173997500,21592,1121
1000262,9,97222040,12898,940
1000263,9,92588980,12296,1570
1000264,9,168443300,23368,1646
1000265,9,90923550,9780,2473
1000266,9,232294416,25699,1882
1000267,9,46688100,6284,
1000268,9,79407993,8838,967
1000269,9,67556000,8870,709
1000270,9,11000,5,5
1000271,9,160715560,17478,2403
1000272,9,73773091,7540,925
1000273,9,129523400,19003,1041
1000274,9,142981351,18224,1467
1000275,9,106556978,11638,1492
1000276,9,171501400,22568,1520
1000277,9,77592100,10318,889
1000278,9,200023534,21828,1408
1000279,9,125787900,13680,1057
1000280,9,51126600,7014,597
1000281,9,323307200,40524,1155
1000282,9,73230768,8564,1105
1000283,9,187823000,26177,1145
1000284,9,192605490,22676,963
1000285,9,54425470,6613,1473
1000286,9,56243330,7492,584
1000287,9,127750000,17537,1283
1000288,9,122646104,13245,1684
1000289,9,150542800,21225,843
1000290,9,167553618,18088,779
1000291,9,150520380,16124,2714
1000292,9,111065098,14091,
1000293,9,18691696,2271,281
1000294,9,131495900,16720,967
1000295,9,117628350,13255,1474
1000296,9,93665517,10267,2004
1000297,9,107955724,11394,2701
1000298,9,57670700,7840,900
1000299,9,71325200,10262,983
1000300,9,118842900,16013,1151
1000301,9,110424100,13489,922
1000302,9,49803100,7007,537
1000303,9,108978552,12008,1963
1000304,9,95976030,10614,2146
1000305,9,66927625,8421,1297
1000306,9,106535306,11621,1344
1000307,9,23164400,2917,391
1000308,9,115966910,13642,2697
1000309,9,75088300,9510,890
1000310,9,110783000,13898,770
1000311,9,96816212,11391,1255
1000312,9,90090430,9866,1645
1000313,9,127482240,13213,2530
1000314,9,136616900,17946,879
1000315,9,69113000,9881,775
1000316,9,117360500,13105,1602
1000317,9,83090200,11922,714
1000318,9,25698959,3384,279
1000319,9,45623400,7318,704
1000320,9,78685777,8514,1315
1000321,9,179543300,25158,687
1000322,9,47153000,5823,612
1000323,9,55390300,7630,869
1000324,9,134336660,18819,1049
1000325,9,36956500,4709,364
1000326,9,41591700,5955,
1000327,9,136722502,17423,1008
1000328,9,93068200,13530,932
1000329,9,73909200,10056,736
1000330,9,52896300,7839,396
1000331,9,41745500,6947,472
1000332,9,62848800,8358,798
1000333,9,138443300,17261,908
1000334,9,102017906,11582,1078
1000335,9,90169020,9116,1325
1000336,9,38342050,5115,437
1000337,9,,,
1000338,9,96736650,12469,1492
1000339,9,70519870,8099,1780
1000340,9,39231968,4151,908
1000341,9,77861500,9908,755
1000342,9,49319313,6574,730
1000343,9,65477700,7534,178
1000344,9,52968700,7120,383
1000345,9,66304300,9534,612
1000346,9,80688497,9454,1630
1000347,9,43685800,6182,585
1000348,9,28268400,3994,507
1000349,9,64494350,7997,1801
1000350,9,41765700,5310,561
1000351,9,91830000,12611,1141
1000352,9,92755400,10711,891
1000353,9,25934500,3661,326
1000354,9,35205300,4871,712
1000355,9,47549500,5293,172
1000356,9,89902300,10041,1003
1000357,9,24364800,3213,336
1000358,9,114333680,13733,970
1000359,9,49425300,6741,458
1000360,9,48582400,6517,429
1000361,9,38359500,5624,574
1000362,9,63972043,6824,1331
1000363,9,108628210,12429,1401
1000364,9,49435761,5755,1163
1000365,9,74774628,9522,739
1000366,9,106495267,14366,757
1000367,9,68279800,7512,1722
1000368,9,25505280,3560,292
1000369,9,75848200,9991,605
1000370,9,53108317,5247,295
1000371,9,36340450,4718,458
1000372,9,160962700,18205,885
1000373,9,56454100,7318,771
1000374,9,35656029,3910,857
1000375,9,32722990,4120,598
1000376,9,45021800,6976,381
1000377,9,55619401,6019,1077
1000378,9,35939470,3803,606
1000379,9,10760700,1235,265
1000380,9,81817310,8714,1367
1000381,9,4520200,694,123
1000382,9,15712287,1777,274
1000383,9,17219500,2457,205
1000384,9,23003000,2837,343
1000385,9,16298590,2330,306
1000386,9,16090100,1906,278
1000387,9,27249600,3288,333
1000388,9,50632600,6037,267
1000389,9,10574400,1394,181
1000390,9,68846520,7414,2128
1000391,9,37033100,4714,663
1000392,9,38622000,4079,530
1000393,9,158157565,16249,1311
1000394,9,30511400,4092,543
1000395,9,20404488,2275,511
1000396,9,11539300,1416,198
1000397,9,16914500,2478,223
1000398,9,36089000,4390,350
1000399,9,32385000,3034,384
1000400,9,61457500,1751,57
1000401,9,33274820,3876,846
1000402,9,27982700,3313,169
1000403,9,41225170,4247,901
1000404,9,77000,11,1
1000405,9,12922900,1659,135
1000406,9,9787160,1325,259
1000407,9,85677260,9556,559
1000408,9,96215715,9237,324
1000409,9,8087440,1067,139
1000410,9,21156300,2413,316
1000411,9,20268880,2482,414
1000412,9,22983230,2583,701
1000413,9,58144400,8237,486
1000414,9,152566960,18142,551
1000415,9,33662080,3540,508
1000416,9,38759500,5657,346
1000417,9,127415490,12616,1243
1000418,9,14710640,1877,280
1000419,9,41700300,5282,410
1000420,9,4341000,601,71
1000421,9,32661000,4533,203
1000422,9,14656500,2171,344
1000423,9,22064199,2564,376
1000424,9,165000,21,5
1000425,9,5543776,645,114
1000426,9,27872920,3198,736
1000427,9,47131949,5094,254
1000428,9,21092100,3376,180
1000429,9,7647300,1012,71
1000430,9,4475000,626,119
1000431,9,67282500,8720,342
1000432,9,22563100,2778,393
1000433,9,23996900,3102,349
1000434,9,133910300,17149,294
1000435,9,22632900,2999,82
1000436,9,62295640,6317,176
1000437,9,27582400,3238,578
1000438,9,27882254,3470,531
1000439,9,9324500,1154,153
1000440,9,10456500,1352,170
1000441,9,42695000,1708,135
1000442,9,12131960,1501,191
1000443,9,7546500,1186,107
1000444,9,11292500,1586,189
1000445,9,32209573,3607,400
1000446,9,10340700,1269,119
1000447,9,8660290,935,253
1000448,9,18920500,2875,160
1000449,9,72624900,8410,1120
1000450,9,8030260,936,168
1000451,9,2497380,274,49
1000452,9,20531000,2164,488
1000453,9,12336200,1685,218
1000454,9,25845120,2830,783
1000455,9,10425800,1209,290
1000456,9,9354700,1221,196
1000457,9,15900000,1880,365
1000458,9,31644100,3963,251
1000459,9,10965400,1546,173
1000460,9,4203317,464,99
1000461,9,15376830,2166,154
1000462,9,29310420,3943,544
1000463,9,1486500,215,34
1000464,9,6771900,889,101
1000465,9,5748700,788,133
1000466,9,2953150,408,78
1000467,9,13109400,1835,194
1000468,9,14882300,1649,441
1000469,9,1421000,270,29
1000470,9,22679400,3113,83
1000471,9,15061800,1396,31
1000472,9,11414300,1511,387
1000473,9,80000,8,2
1000474,9,19232500,2254,404
1000475,9,810200,100,31
1000476,9,5516256,597,73
1000477,9,1373000,194,23
1000478,9,1471000,248,19
1000479,9,11652760,1475,217
1000480,9,4368600,508,72
1000481,9,3850200,459,50
1000482,9,,,
1000483,9,2076000,285,30
1000484,9,1272800,211,31
1000485,9,4313300,564,90
1000486,9,3592000,487,33
1000487,9,8466000,1325,49
1000488,9,4784000,299,11
1000489,9,4029500,478,72
1000490,9,1989000,260,64
1000491,9,21508600,2573,94
1000492,9,1432500,234,27
1000493,9,661500,88,24
1000494,9,4781300,767,78
1000495,9,2845500,466,57
1000496,9,4281500,582,34
1000497,9,3625078,428,
1000498,9,2682100,354,87
1000499,9,5919300,914,52
1000500,9,9161000,1321,262
1000501,9,1748300,240,
1000502,9,8412000,1134,30
1000503,9,,,
1000504,9,2178000,295,14
1000505,9,537000,78,26
1000506,9,1443000,247,24
1000507,9,7261300,933,149
1000508,9,6065299,651,114
1000509,9,4908000,611,108
1000510,9,806000,124,16
1000511,9,2819500,356,64
1000512,9,2927500,408,68
1000513,9,4249700,495,37
1000514,9,11975700,1156,97
1000515,9,1524000,252,22
1000516,9,1170000,215,12
1000517,9,,,
1000518,9,5871500,755,148
1000519,9,5806270,866,
1000520,9,142000,18,4
1000521,9,3473299,332,18
1000522,9,8550200,1397,119
1000523,9,666000,111,12
1000524,9,6086600,868,85
1000525,9,1087000,171,6
1000526,9,1847000,274,17
1000527,9,1480200,152,31
1000528,9,2693369,340,89
1000529,9,3322000,146,53
1000530,9,4401100,791,32
1000531,9,11807500,1202,20
1000532,9,3052500,292,73
1000533,9,,,
1000534,9,7592500,1370,101
1000535,9,2164000,254,10
1000536,9,14236000,3559,282
1000537,9,,,
1000538,9,491000,89,15
1000539,9,,,
1000540,9,3124000,385,84
1000541,9,2319500,261,18
1000542,9,5949297,1011,56
1000543,9,2527000,417,35
